car-id,car-type,cluster,proj_x,proj_y
20162023022030-531,4,3,-184376.33,78072.266
20162023122014-992,1,3,-185086.86,66716.664
20162024012032-116,2P,-1,-210545.89,-28394.984
20162024072026-95,3,2,47452.285,99555.164
20162025012031-292,6,2,92280.76,132553.5
20162025072050-815,1,6,-160183.92,-92670.3
20162027042012-940,1,-1,-120928.34,-114587.914
20162027072034-172,2,4,90204.32,24728.785
20162027082019-218,1,3,-197743.73,-14491.341
20162028052036-52,2P,-1,106247.2,-58855.777
20162028092029-447,1,7,-204050.72,-77877.24
20162029112037-323,4,3,-194915.78,108776.19
20162030012035-549,1,3,-194153.11,23570.326
20162030072029-72,2P,17,-186430.1,-159904.3
20162030112049-668,1,3,-194507.77,62032.176
20162031062022-275,4,5,20483.076,-83981.65
20162031072047-270,1,4,123560.99,31840.605
20162101102134-434,3,2,67522.95,130065.53
20162104032146-897,3,3,-188015.7,26929.973
20162104052105-700,1,0,51807.746,-113707.375
20162104082115-909,1,4,110599.695,54385.62
20162106022126-815,1,7,-199487.52,-76436.54
20162106032137-66,2P,10,126496.67,-34650.805
20162106052135-91,1,4,214769.56,58265.117
20162106092152-422,2,0,184008.05,-135755.55
20162107052119-922,4,5,7340.623,-86210.12
20162107102106-165,2,6,-156922.36,-94368.49
20162108062107-173,2,6,-161223.36,-91784.53
20162109052139-423,2,0,139605.22,-133744.05
20162109092105-514,5,0,84221.31,-119020.93
20162109122116-665,4,0,110001.31,-123756.766
20162111102127-992,5,3,-181628.12,125403.984
20162113102146-554,1,4,118212.12,43492.523
20162114032150-510,2,0,103848.36,-117462.45
20162114082157-230,1,2,53313.3,120308.49
20162115012102-974,5,0,18550.002,-108273.22
20162115092102-471,1,3,-177447.7,70232.78
20162115112148-126,4,0,101923.664,-122448.98
20162115122140-860,2P,-1,105956.06,12762.687
20162116052146-778,1,3,-194792.2,85934.52
20162117052127-15,1,3,-194224.14,38987.844
20162118012110-828,4,3,-194367.6,24228.75
20162118082141-424,3,6,-177033.92,-82266.69
20162119012130-138,4,5,-20042.832,-84570.516
20162119092147-990,2,4,193964.98,35041.832
20162121112102-624,3,6,-143024.03,-101825.04
20162122012138-957,2,2,91417.06,136807.8
20162122052146-396,2,6,-162349.94,-91696.07
20162122062119-879,2,0,60276.777,-115660.516
20162122112130-457,1,2,85574.086,74814.79
20162123112132-594,2,0,101733.21,-122399.83
20162124012101-28,4,4,34985.88,39673.01
20162124052154-798,1,4,176725.62,111581.66
20162124072104-139,3,5,111310.38,-88273.65
20162124092143-182,6,3,-177845.53,188173.62
20162124102107-946,4,5,132181.83,-89003.2
20162124122114-199,1,3,-185212.2,67571.02
20162125032104-263,2,3,-174207.03,97245.336
20162125082144-48,3,1,-161507.88,-107473.21
20162127062141-297,2,7,-200238.66,-77081.25
20162128012115-160,5,2,528.26135,70143.2
20162128012116-871,1,0,110966.96,-114852.984
20162128012132-367,2,4,140710.05,93669.77
20162128122126-928,4,6,-154971.58,-95359.19
20162130072141-853,1,3,-178402.39,175984.2
20162130122153-154,4,6,-154694.0,-95153.35
20162131022152-718,2,2,98363.8,141428.48
20162201072229-587,2,0,167201.25,-132471.7
20162201092241-252,5,0,184040.4,-135131.67
20162201112254-344,5,5,129080.96,-93668.46
20162202122222-77,1,0,101485.43,-126288.086
20162202122239-305,2P,17,-185053.62,-173137.83
20162203032225-13,4,4,50776.59,53048.387
20162203032230-331,1,3,-174530.73,96561.11
20162203032249-287,1,0,36453.504,-111890.91
20162203082236-446,6,2,144174.5,175262.6
20162203102237-41,1,4,178079.67,58134.21
20162203122240-583,1,3,-194160.12,19864.75
20162204052251-924,4,3,-194486.98,39886.953
20162204092243-393,2,1,-150559.81,-106692.79
20162204112241-562,2P,-1,-203142.28,-46002.066
20162205032253-121,1,4,157064.95,107551.81
20162205072214-852,4,0,157177.17,-136344.56
20162206082207-13,3,0,69332.49,-120663.695
20162207092242-166,1,0,184639.02,-135890.84
20162208092257-926,4,3,-194490.94,55236.094
20162209082222-370,4,5,108829.7,-92495.734
20162209102237-376,2P,16,96567.92,30121.28
20162209102238-93,2,3,-176181.64,91867.22
20162210042238-659,5,5,91281.91,-87267.2
20162210062240-106,4,5,21047.855,-83871.2
20162211102241-683,2P,17,-185277.33,-166672.25
20162212092245-187,1,6,-145406.92,-100837.15
20162212102211-875,6,5,132392.14,-89148.016
20162213012206-582,4,3,-184629.02,72622.87
20162213012243-861,1,2,91231.19,170585.39
20162213062252-766,1,6,-161087.72,-91689.63
20162213122220-952,1,6,-154692.58,-95484.25
20162214022236-930,4,5,-7239.505,-82696.38
20162214052214-931,2,0,162556.69,-148213.9
20162214102247-810,1,0,83491.484,-123659.22
20162215042221-763,4,5,90525.17,-87218.42
20162215112205-551,2,5,126926.94,-93580.81
20162216052205-711,2P,-1,-207902.39,-22669.5
20162217022210-912,4,0,115685.305,-129468.62
20162217032244-108,2,4,163255.44,55792.906
20162217112223-491,3,2,76148.484,125451.375
20162217112229-417,5,6,-155872.3,-94980.72
20162218062252-584,2,4,183275.39,120703.96
20162219032229-226,4,-1,-179381.56,-116979.305
20162219072222-578,2,3,-194880.44,93728.164
20162220072259-327,4,5,111794.03,-88140.51
20162220082255-84,2P,-1,-207944.19,-24115.367
20162221062206-497,1,3,-194841.17,89981.58
20162221092212-327,2P,14,-186640.77,-149571.7
20162222042259-769,1,3,-198721.22,290.98273
20162222072259-549,2,7,-200873.39,-76473.6
20162223042231-679,5,5,79866.336,-90731.14
20162223062219-443,2P,-1,-5304.277,-72832.13
20162223072204-386,1,5,18836.04,-87036.73
20162223092214-31,1,5,42148.227,-85027.08
20162224012201-227,1,2,90315.89,79187.09
20162224042219-374,5,3,-194577.81,36005.84
20162224112231-78,1,4,111011.414,168143.47
20162225092243-625,4,5,125721.18,-88924.65
20162225092246-877,6,7,-201316.7,-76199.57
20162226022214-269,1,5,-6975.456,-82764.0
20162226032206-214,1,2,105392.93,167989.48
20162226042244-596,4,0,131941.62,-132263.88
20162226112259-263,1,0,102444.7,-122562.65
20162227072256-630,2,6,-160122.47,-92404.47
20162227092252-607,2,4,107634.88,75382.85
20162228012245-311,1,2,1029.725,70730.07
20162228122208-231,2,7,-201855.81,-77034.195
20162229082222-637,4,0,67738.05,-121068.164
20162229092257-87,2P,-1,4271.6133,-65032.19
20162230072255-987,2,0,59711.426,-119523.36
20162230102222-13,5,3,-194513.19,59240.727
20162302072339-398,1,4,112654.18,24063.861
20162302122352-373,2P,17,-182691.12,-174124.58
20162304022338-593,2,6,-152803.58,-96797.59
20162304052303-559,1,5,14499.684,-83795.12
20162304112300-16,1,5,128899.516,-93760.38
20162304122319-846,2,4,27437.688,35357.035
20162305022313-579,2P,-1,80358.2,-71041.57
20162305022327-418,3,4,207035.06,48710.94
20162305042323-776,2,4,168101.75,107222.73
20162305112334-480,2,3,-180133.17,138113.78
20162306112318-549,5,7,-201348.84,-77849.766
20162307052312-292,1,3,-179108.6,165839.55
20162307122336-592,1,3,-180859.83,136935.67
20162308022340-411,3,3,-183689.84,123869.94
20162309032341-545,1,5,199.14401,-83069.086
20162309052306-303,4,5,13847.691,-83539.86
20162309092308-732,4,2,61404.13,114843.305
20162310042305-75,1,13,160226.89,112253.93
20162310052319-789,2P,17,-181515.55,-186926.38
20162310112323-360,3,0,101430.945,-121787.164
20162311092333-232,4,4,104467.32,80933.46
20162311112351-695,5,4,122068.64,89972.055
20162312022308-329,3,4,42150.34,48736.426
20162312032319-966,1,2,106696.664,147958.6
20162313052322-639,5,5,86394.61,-91074.16
20162315092308-451,2P,17,-185986.0,-165431.66
20162315112334-500,1,2,119184.8,191351.14
20162316042355-925,2,0,133267.27,-132078.64
20162316062357-87,1,5,105171.53,-87900.14
20162316112309-441,2,5,55849.4,-85623.86
20162316122341-349,1,3,-178369.83,163116.77
20162317022350-38,1,3,-189260.72,14856.792
20162317082320-603,2P,-1,21556.596,-35368.45
20162318072355-625,3,5,101843.19,-92036.53
20162320032331-10,1,7,-199927.88,-75831.21
20162320072350-556,1,6,-159949.84,-92211.266
20162321032345-783,1,6,-164522.67,-90605.31
20162322042325-864,3,0,133604.78,-132095.69
20162322062316-702,4,0,159496.95,-131767.62
20162322082332-710,1,0,163832.05,-138016.2
20162323112359-854,1,4,116891.66,86883.055
20162324012317-566,1,7,-201558.81,-78306.36
20162324042345-840,4,6,-163369.38,-90555.32
20162324082322-151,1,5,118603.195,-88381.52
20162324102316-148,1,6,-156881.69,-94116.6
20162325052301-988,2,4,211560.94,53916.566
20162325102350-62,4,3,-177343.2,193458.31
20162327092300-592,1,4,106555.03,75755.375
20162328022334-655,2,0,117244.95,-129236.555
20162328122357-716,2,3,-180971.19,137077.89
20162329032303-452,1,0,129054.72,-116874.125
20162329092307-842,3,5,34510.46,-87893.37
20162401032410-101,4,-1,-179190.45,-117032.48
20162402012407-652,3,7,-199257.9,-76233.26
20162402052441-617,1,5,98520.16,-87642.34
20162402082420-158,2P,-1,58168.54,-74221.23
20162403012456-660,1,3,-172186.38,112444.97
20162403072435-731,4,7,-203265.9,-78065.3
20162405042446-606,3,6,-163507.98,-91097.445
20162405062428-798,4,0,149908.67,-134946.33
20162405072411-22,2P,17,-186089.02,-159058.98
20162405122415-508,2,0,5107.151,-109264.75
20162406052403-820,4,0,150968.28,-129838.18
20162406082428-950,1,2,145938.75,171549.72
20162406112415-657,1,0,90189.47,-129870.12
20162407062403-788,1,2,129525.82,164674.3
20162407102452-40,1,0,93267.48,-120531.42
20162408032458-477,3,4,154008.27,48445.88
20162409062454-857,2,11,87629.5,-117578.56
20162410082431-935,4,7,-200738.95,-77359.69
20162411082452-983,1,2,53751.254,109118.2
20162411102402-124,3,2,160761.03,182481.83
20162412032458-466,1,2,17822.441,77972.12
20162412102416-949,1,3,-194906.03,105309.09
20162413062400-914,5,5,105009.04,-87877.32
20162413082424-947,1,0,164043.33,-138056.9
20162415062414-539,4,7,-200150.19,-77302.086
20162415112428-38,1,2,78562.46,122123.84
20162416052453-708,1,5,98365.24,-87592.414
20162417022444-162,3,5,-13006.491,-84979.18
20162417122436-321,1,2,-6891.473,64485.94
20162418112407-120,1,3,-194538.92,63038.652
20162419042411-322,4,-1,-178762.7,-118571.34
20162420072459-706,2,6,-147332.12,-99218.97
20162421032404-6,2,0,128135.89,-117170.25
20162421092429-563,1,2,114560.54,94344.47
20162422052403-187,1,5,86615.14,-91060.086
20162422052414-103,2,5,86747.08,-91157.34
20162422092448-595,2,7,-201053.45,-77006.67
20162422092453-525,5,2,62959.68,110969.18
20162423082405-419,1,3,-182359.83,113827.375
20162423092425-589,1,6,-145345.36,-100632.43
20162424012419-163,5,3,-184535.56,72982.375
20162424072444-868,2,0,168073.61,-133182.83
20162424122440-787,1,0,100128.43,-126762.32
20162425012407-597,2,0,18702.605,-108424.08
20162425032432-35,2,5,73228.29,-90374.98
20162425062418-198,1,-1,-177600.7,-95047.63
20162426012401-490,5,2,2873.3757,66870.28
20162426072441-443,1,4,192860.53,126011.56
20162427012408-660,1,2,3143.7063,66938.56
20162427022429-757,2P,10,121279.95,-36660.4
20162428022426-392,2,2,9603.358,72229.016
20162428072421-684,4,2,46384.1,103819.086
20162428082450-863,3,3,-177905.67,182181.23
20162428102404-191,2P,-1,-178110.42,-61622.97
20162428122454-147,3,7,-198635.52,-76180.625
20162429042423-305,5,2,24779.4,83264.76
20162429092426-730,2,5,34859.324,-88058.38
20162430052431-11,3,6,-149522.38,-98264.836
20162430092459-58,2,5,125573.32,-88788.81
20162502012517-879,2,13,102518.17,90004.5
20162502082558-765,2P,-1,-209771.2,-30471.26
20162502122532-678,4,6,-154543.7,-95432.41
20162504092530-319,6,6,-145092.92,-100745.555
20162506092521-4,1,3,-182003.47,119814.516
20162506102549-845,1,2,73912.22,73621.05
20162507042519-225,2P,14,-185055.12,-165131.44
20162507062538-350,4,3,-178883.17,171418.12
20162507122541-536,3,7,-198533.56,-76646.31
20162509022556-454,1,7,-202385.84,-77188.76
20162509052502-211,3,4,73760.73,17367.13
20162509072513-493,1,5,28460.406,-84316.03
20162510022553-31,1,5,-6457.2812,-82784.9
20162510092557-624,2,5,113929.04,-92797.586
20162511032506-71,2,3,-194718.06,78315.71
20162511082549-862,2,13,110993.23,52084.895
20162512092540-562,2P,-1,-208614.16,-26401.44
20162513022506-280,2P,10,122510.22,-26293.916
20162513052553-297,1,7,-199901.11,-77377.1
20162515022503-709,1,8,50627.543,-97036.82
20162515032547-821,4,0,135754.3,-127985.125
20162515062523-829,3,4,78381.24,67710.18
20162515112544-439,2P,17,-182687.4,-171018.5
20162516042550-152,5,4,166331.12,112394.734
20162517012515-850,2,7,-199081.55,-76617.31
20162517022548-55,1,0,126383.836,-125844.53
20162517042557-555,4,6,-163330.5,-90921.43
20162519012505-213,1,0,13345.834,-110717.78
20162519072527-588,2,3,-178422.16,176224.38
20162521062506-443,4,0,148097.6,-135143.0
20162521092559-246,5,7,-204077.17,-77480.52
20162522022540-677,1,11,102356.16,-124765.39
20162522082520-193,4,5,119416.02,-88656.34
20162522122537-676,3,6,-167556.03,-88529.95
20162523102513-104,2P,17,-182414.72,-170324.05
20162524052535-140,1,7,-202854.1,-77925.23
20162524082520-594,2,3,-182360.17,114021.53
20162525092510-243,1,7,-203824.39,-78370.4
20162525122527-168,2,5,-20896.05,-82041.02
20162526042543-704,1,7,-199947.44,-76672.46
20162527072544-542,4,0,69421.35,-117163.07
20162527082519-79,2,11,76523.74,-116058.08
20162529062551-660,2,5,105329.7,-87885.33
20162529112530-964,1,4,122385.5,90045.77
20162531082510-866,2,3,-178177.97,182800.0
20162601042615-33,1,3,-194336.48,35409.934
20162601122656-125,3,11,106717.2,-140339.31
20162603042640-652,2P,-1,109371.18,-64554.152
20162603082623-981,2,6,-146139.1,-99815.086
20162603102627-437,2,3,-181658.61,125592.62
20162604032625-698,2,2,16531.537,82025.65
20162604032647-551,3,7,-199704.36,-76378.56
20162604082610-898,4,6,-159034.56,-93035.61
20162604102614-922,2P,-1,-1766.1062,-150499.45
20162604112643-851,1,6,-142981.53,-101980.805
20162605022647-345,2P,-1,-210015.67,-127121.15
20162605052652-992,3,2,33227.26,89129.54
20162606062626-551,2,2,129338.59,164240.48
20162607022617-993,2,3,-175204.2,91417.67
20162607062658-206,3,-1,62340.234,-115591.63
20162608022619-574,1,5,68266.81,-90018.71
20162608022624-559,6,2,98907.67,141811.39
20162608062645-260,2,3,-194517.53,44061.58
20162608072611-362,1,5,28275.105,-84260.45
20162610042645-80,1,3,-194169.08,35527.777
20162610082644-975,2P,14,-185378.38,-147820.78
20162610092634-177,1,7,-204212.75,-77536.555
20162611022632-833,1,0,127922.02,-126717.51
20162612032624-207,3,3,-179807.28,154026.55
20162612072638-753,1,4,117043.18,26439.299
20162612072642-670,4,2,137276.84,170283.31
20162612082614-132,2,18,36494.45,-100530.31
20162612082654-995,2,2,146483.94,171823.47
20162613012647-683,5,3,-180609.53,142617.47
20162613052646-236,2,6,-149382.89,-98295.76
20162613052649-887,1,5,14782.104,-83623.95
20162613062634-226,2P,17,-186436.78,-156661.88
20162614122642-36,3,2,85338.68,127610.14
20162616052616-786,1,6,-149404.44,-98110.09
20162616052652-543,1,5,86994.3,-91276.45
20162616092636-320,1,0,97799.91,-132448.33
20162616112645-902,2P,-1,-212897.64,-29989.223
20162618032622-628,4,6,-151352.17,-96911.11
20162618092621-459,6,0,86373.59,-119934.17
20162618122654-527,2,2,-4456.359,61586.246
20162619012609-934,2,5,59813.207,-89509.7
20162619082604-47,2,5,35134.797,-84616.66
20162620102615-355,2,3,-194367.8,58413.73
20162620122653-764,4,5,-20259.441,-82074.03
20162621032632-655,1,3,-174484.9,101919.99
20162622062653-1,5,7,-200664.1,-76015.484
20162622092600-14,2,3,-194821.89,101523.63
20162623022635-132,2P,17,-184344.7,-177948.11
20162624032628-530,2,4,157996.95,108349.836
20162624092628-245,4,0,86569.9,-119987.72
20162625032619-570,2,2,17269.436,77882.49
20162625082631-18,2,0,175642.34,-133842.48
20162627012641-683,1,5,70119.6,-86243.24
20162627032640-337,3,3,-179726.12,154188.75
20162627062645-150,4,2,39097.2,98416.984
20162627082628-314,1,4,101080.11,39957.234
20162627082658-513,1,4,97813.125,71553.72
20162628012645-838,1,0,118079.57,-124505.586
20162628052622-787,1,6,-149496.45,-98513.04
20162629052658-841,5,4,69258.07,62633.8
20162629082608-704,1,4,175831.67,44947.93
20162629092659-803,5,0,85861.945,-119821.87
20162629102630-517,3,0,193933.73,-137447.56
20162630012634-314,3,3,-194125.56,23928.1
20162630022636-741,2,4,175626.88,46337.227
20162630022643-828,1,2,104422.54,84009.914
20162630072609-135,2,3,-178343.38,176474.67
20162701092754-587,1,12,57896.39,111481.11
20162701122721-624,3,13,112646.44,95706.945
20162703022731-731,2,4,148812.72,103219.164
20162703072745-492,3,4,194923.75,121017.56
20162703112728-345,1,3,-174387.78,99766.9
20162703112731-590,2,5,91792.71,-86086.78
20162703122718-219,6,3,-194483.72,66262.39
20162704042708-993,1,7,-199667.69,-77032.02
20162704042737-375,2P,10,137017.6,-32681.65
20162704122740-34,1,2,85521.63,127674.28
20162705052756-899,2,2,124094.74,155408.64
20162706052712-821,2,4,161579.88,51986.723
20162706052742-882,1,5,89022.625,-91259.96
20162706102701-37,3,3,-176727.28,75722.16
20162706112755-51,4,0,101651.98,-121788.33
20162707052752-261,2,3,-194807.56,86267.91
20162710012716-783,2,3,-184708.08,74142.22
20162711052703-91,2P,17,-183954.92,-186806.12
20162711082732-174,2,3,-177901.17,183035.86
20162712032759-779,2P,17,-184447.1,-181475.4
20162712082721-137,2P,17,-186242.88,-163105.34
20162712112707-182,5,3,-181271.56,131721.78
20162715022745-426,5,5,76955.76,-86565.055
20162715112753-357,6,7,-201335.55,-78011.66
20162716112747-330,1,4,155793.61,49933.01
20162717072748-138,4,0,69219.445,-116525.29
20162717112708-131,2,3,-194444.16,62440.14
20162720042700-499,2,6,-163342.72,-91113.08
20162720042739-621,2,6,-163206.84,-90841.38
20162720082712-757,1,4,123919.11,31927.904
20162722022701-567,4,3,-194752.86,74778.125
20162722082702-846,4,3,-178113.34,183152.44
20162722102743-439,2P,-1,-199974.78,-113082.81
20162723092727-776,2P,-1,49325.902,-61434.66
20162724102730-32,4,7,-201021.06,-77838.164
20162724122753-613,4,3,-184906.75,67526.87
20162725032704-284,3,4,53526.566,49050.168
20162725032738-617,1,5,84731.82,-87118.03
20162725052728-86,1,0,52661.8,-113825.71
20162725092744-763,2,2,151850.2,180464.73
20162726092726-762,2,5,125847.88,-88677.65
20162726112704-196,2,5,130552.7,-87690.16
20162727042700-932,2P,17,-184178.02,-184182.2
20162727062722-109,2,7,-203026.48,-78018.24
20162727082737-830,1,5,109003.42,-92596.02
20162729042749-245,3,3,-188999.86,24866.377
20162730092728-283,1,3,-181891.88,119090.94
20162731022748-953,1,3,-180260.38,148961.47
20162731112709-695,5,0,161324.11,-112286.26
20162801122851-646,1,6,-154635.06,-95675.266
